target,Municipio,Ano,latitude,longitude,altitude,precipitacao (mm),temperatura minima (ºC),temperatura maxima (ºC),Mesorregião
5025.0,Carmo de Minas - MG,2023,-22.091972,-45.161329,1092,118.34166757265727,13.416666666666666,26.916666666666668,Sul/Sudoeste De Minas
20286.0,Carmo do Paranaíba - MG,2019,-18.907885,-46.18563,916,95.24166750907898,16.083333333333332,28.5,Triângulo Mineiro/Alto Paranaíba
22805.0,Carmo do Paranaíba - MG,2020,-18.907885,-46.18563,916,131.5666679342588,15.916666666666666,27.833333333333332,Triângulo Mineiro/Alto Paranaíba
16582.0,Carmo do Paranaíba - MG,2021,-18.907885,-46.18563,916,111.33333186308543,15.166666666666666,27.666666666666668,Triângulo Mineiro/Alto Paranaíba
15058.0,Carmo do Paranaíba - MG,2022,-18.907885,-46.18563,916,130.34166538715363,15.25,27.666666666666668,Triângulo Mineiro/Alto Paranaíba
27748.0,Carmo do Paranaíba - MG,2023,-18.907885,-46.18563,916,116.8999973932902,16.083333333333332,28.333333333333332,Triângulo Mineiro/Alto Paranaíba
19662.0,Carmo do Rio Claro - MG,2019,-20.972175,-46.099054,823,107.08333349227905,14.75,27.416666666666668,Sul/Sudoeste De Minas
27263.0,Carmo do Rio Claro - MG,2020,-20.972175,-46.099054,823,123.533334394296,14.25,27.0,Sul/Sudoeste De Minas
15007.0,Carmo do Rio Claro - MG,2021,-20.972175,-46.099054,823,102.41666670640309,13.833333333333334,26.75,Sul/Sudoeste De Minas
17475.0,Carmo do Rio Claro - MG,2022,-20.972175,-46.099054,823,123.899999777476,14.083333333333334,26.666666666666668,Sul/Sudoeste De Minas
17569.0,Carmo do Rio Claro - MG,2023,-20.972175,-46.099054,823,117.23333223660786,14.833333333333334,27.583333333333332,Sul/Sudoeste De Minas
7662.0,Cássia - MG,2019,-20.542816,-46.928932,740,100.92500078678131,16.166666666666668,27.666666666666668,Sul/Sudoeste De Minas
11490.0,Cássia - MG,2020,-20.542816,-46.928932,740,117.64166833957036,15.666666666666666,27.416666666666668,Sul/Sudoeste De Minas
